ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[19.01.26][หมิว] เปิดตัวเล่มใหม่กับดัก (Trap)",120243202393450260,2026-03-25,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[11.03.25][หมิว] เปิดตัวเล่มใหม่พี่จูน (Witches)",120239971962720260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[17.04.26][หมิว] 5 หนังสือน่าอ่าน (Engage)",120247305046800260,2026-03-25,active,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[11.02.25][หมิว] หนังสือฮีลใจเล่มแรกของปี [เปิดตัว 2] (Kiwtum)",120221311802360260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[09.12.24] [หมิว] คนไทยใช้เงินเกินตัว (Million)",120217668214530260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[10.12.25][หมิว] 12.12 : ซื้อ 3 เล่ม ลด 120.- Ver. ซื้อวันนี้ (Promotion)",120241897268440260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[07.01.26][หมิว] Top 10 Best Sellers Year-End 2025 (Engage)",120242947163970260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[21.03.25][หมิว] เปิดตัวหนังสือเล่มใหม่ 1 (Gift)",120222452984210260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[03.11.25][หมิว] Top 10 October (Engage)",120239949695770260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[24.09.25][หมิว] E-Book มาใหม่ (Tried)",120237458874270260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[19.12.24] [หมิว] ยิ่งซื้อ ยิ่งลด ยิ่งแถม",120217934246760260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[04.10.24] [หมิว] เปิดตัว (Ghost)",120216803268290260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[16.01.26][หมิว] หนังสือเข้าชิงรางวัล (Ghostly)",120243289851800260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[30.08.25][หมิว] นับถอยหลังอีก 2 วัน (Demons)",120235949783420260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[20.10.25][หมิว] อีก 2 เดือนก็จะหมดปี (ปีศาจตัวนั้น) (Demons)",120239325866760260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[14.08.24] [หมิว] เปิดตัวหนังสือเล่มใหม่ (Helmet_เล่มเดี่ยว)",120214734222190260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[21.09.24] [หมิว] เปิดตัวหนังสือโอบกอด",120215724372140260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[24.10.25][หมิว] PAYDAY คุณได้รับสิทธิ์คนละครั้ง (Promotion)",120239260845750260,2026-03-25,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[26.09.25][หมิว] E-Book บุกมาแล้ว (Promotion)",120237778390690260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[02.10.25][หมิว] E-Book Growth Mindset (Demons)",120238021667160260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[21.09.24] [หมิว] เปิดตัวหนังสือโอบกอด",120215812093230260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[24.10.25][หมิว] PAYDAY คุณได้รับสิทธิ์คนละครั้ง (Promotion)",120239264227020260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[19.02.25][หมิว] 8 ข้อคิด Manifest ชีวิต (Kidmakk)",120220842716650260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[30.07.25][หมิว] กระสุนนัดที่ 1 (Embrace)",120234072804270260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[28.07.25][หมิว] 6 ประโยคฮีลใจสั้น ๆ (ปีศาจตัวนั้น)",120234169098050260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[21.12.24] [หมิว] เปิดตัวเล่มใหม่ (kidmakk)",120217967759470260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[29.01.26][หมิว] โทษตัวเองเก่ง (Trap)",120243834816290260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[24.09.25][หมิว] E-Book ‘ปีศาจ 2’ มาแล้ว (Demon)",120237447149090260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120240910931770260,2026-03-25,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[11.04.26][หมิว] สงกรานต์โจ๊ะโจ๊ะ! โละราคาเดียว (Promotion)",120247115309250260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[21.01.25] [หมิว] เปิดตัวเล่มใหม่ 2 (Home)",120218662206600260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[25.11.25][หมิว] Black Friday (Promotion)",120241092103940260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[10.08.25][หมิว] มีอะไรอยากบอกแม่ไหม ? (Ghostly)",120234669796950260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[03.01.25][หมิว]เติมความสุขให้เต็มใจ (Garden_Boxset)",120218302734850260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[03.02.26][หมิว] พรรคก่อนก็ได้นะวันนี้ (Tried)",120243883275260260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[21.04.26][หมิว] บุฟเฟต์ฮีลใจ (Promotion)",120247438983300260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[21.09.24] [หมิว] เปิดตัวหนังสือโอบกอด",120215724609680260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[04.12.25][หมิว] ส่งความสุข 30 Boxset (Witches)",120241618032370260,2026-03-25,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ 4 Real Boxset (Witches)",120222018035490260,2026-03-25,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-25,2026-03-25
"[30.01.25][หมิว] มนุษย์เงินเดือน อยากมีเงินล้านก้อนแรก (Million)",120219287575950260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[22.01.25] [หมิว] หนังสือฮีลใจแห่งปี 2025 (Home)",120219262871900260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[01.04.25][หมิว][สัปดาห์หนังสือ53] ช้อปที่บ้าน ได้ราคาเท่าหน้างาน (Promotion_Discount)",120234398865880260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[11.07.25][หมิว] แจกฟรี! Me Time Planner (Promotion)",120232770229830260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[05.08.24] [หมิว] 8.8 ทรงอย่างแซด (ภาพเดี่ยว)",120214542226530260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[22.05.25][หมิว] เปิดตัวหนังสือเล่มใหม่ 2 GHOSTLY BREWS (Ghostly)",120229092423080260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[15.09.24] [หมิว] ปีศาจครบรอบ 1 ปี (รวมอัลบั้ม)",120215545565500260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[27.08.24] [หมิว] แจกวอลเปเปอร์ทุกเล่ม (Helmet_เล่มเดี่ยว)",120215056912530260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[31.01.25][หมิว] พี่ขอด่วน หนังสืออันดับ 1 (Engage)",120219341614370260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[02.05.25][หมิว] เวทมนตร์ไม่ใช่เรื่องเพ้อฝัน (Witches)",120227794024810260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ The Witches' Club (Witches)",120222018019060260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[15.10.24] [หมิว] 7 ข้อคิดที่ชอบ (Life)",120222344592410260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[01.04.25][หมิว][สัปดาห์หนังสือ53] ช้อปที่บ้าน ได้ราคาเท่าหน้างาน (Promotion_Discount)",120223704838320260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[14.08.24] [หมิว] เปิดตัวหนังสือเล่มใหม่ (Helmet_เล่มเดี่ยว)",120214734380340260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[05.10.25][หมิว] เมื่ออดีตยมทูต (Remains)",120237928080970260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[13.08.24] [หมิว] พร้อมขายวันนี้ (Helmet_Boxset)",120214719139300260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[22.05.25][หมิว] เปิดตัวเล่มใหม่ 4 หนังสือบีบหัวใจ (Ghostly)",120229082860620260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[24.06.25][หมิว] ชีวิตคุณยังมีไฟหรือแค่เศษเถ้าที่มอดไปแล้ว (Witches)",120231573854150260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[13.08.24] [หมิว] พร้อมขายวันนี้ (Helmet_เล่มเดี่ยว)",120214719192180260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[22.05.25][หมิว] เปิดตัวหนังสือเล่มใหม่ 2 GHOSTLY BREWS (Ghostly)",120229091190980260,2026-03-24,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[04.09.25][หมิว] 9.9 : 3 เล่ม ราคา 999.- (Promotion)",120236237519790260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[28.02.25][หมิว] 3.3 ชีเสิร์ฟไม่พัก ซื้อ 3 แถม 1 (Promotion_DD)",120221441507180260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[08.05.25][หมิว] วันนี้ไพ่อยากบอกคุณว่า (Witches)",120228375997250260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[03.09.25][หมิว] หนังสือเปลี่ยนชีวิต! ปี 2025 (Demons)",120236328859450260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[10.05.25][หมิว] MID MONTH SALE (Promotion_MM)",120228490603480260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[06.09.24] [หมิว] 9.9 ฮีลใจแตกร้าว (Album)",120215329348940260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[14.05.25][หมิว] เหนื่อยจนไม่อยากพยายาม (Witches)",120228640620170260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[06.10.25][หมิว] แม่อยากให้ลูกมั่นคง (Remains)",120240664303910260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[13.03.25][หมิว] Mid Month จับคู่ 2 Boxset 990.- (Promotion_MM)",120222341596490260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[25.01.25][หมิว] หนังสืออ่านแล้วพลังในการเริ่มใหม่ (Kidmakk)",120222346821690260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[21.03.25][หมิว] เปิดตัวหนังสือเล่มใหม่ 3 Real (Gift)",120222458533860260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[11.07.25][หมิว] แจกฟรี! Me Time Planner (Promotion)",120232758855340260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[04.10.24] [หมิว] เปิดตัว (Ghost)",120216515401600260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[23.06.25][หมิว] เมื่อชีวิต คือบททดสอบที่ท้าทาย (ปีศาจตัวนั้น)",120231519311850260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[12.03.25][หมิว] จ่าย 1 ได้ฟรี 6 อย่าง (Kiwtum)",120222133687050260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[13.02.25][หมิว] ไม่คิดว่าจะเสียน้ำตาเพราะเล่มนี้ (Embrace)",120219940352410260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[26.03.25][หมิว] หนังสือที่พ่อ-แม่แนะนำ (Helmet_Boxset)",120222798865210260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[24.12.24] [หมิว] 5 ข้อคิด (Kidmakk)",120218114311240260,2026-03-24,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[05.08.24] [หมิว] 8.8 ทรงอย่างแซด (จัดแพ็ก)",120214592608420260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[24.01.25][หมิว] 5 ข้อคิดจากหนังสือยินดีต้อนรับ (Home)",120219262505440260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[08.05.25][หมิว] เมื่อคุณเริ่มตั้งคำถามกับชีวิต (Witches)",120228376147760260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[14.02.25][หมิว] รางวัลอันดับ 1 จากผู้อ่านจริง (ปีศาจตัวนั้น)",120219994571860260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[07.04.25][หมิว] หนังสือรวม 50 กฎลับจากแม่มด (Witches)",120225212402310260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[19.02.25][หมิว] 8 ข้อคิด Manifest ชีวิต (Kidmakk)",120220278653740260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[20.01.25][Garden_Boxset][หมิว][Album] หนังสือฮีลใจแห่งปี",120218620237260260,2026-03-24,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ 5 Real Boxset (Witches)",120221517122310260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[08.08.24] [หมิว] เก็บตก 8.8 (CI)",120214607055980260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[28.03.25][หมิว] ซื้อหนังสือ + แถมวอลเปเปอร์แมวมู (Witches)",120223068757210260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[22.05.25][หมิว] เปิดตัวเล่มใหม่ 1 GHOSTLY BREWS (Ghostly)",120229091766510260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[17.10.25][หมิว] Boxset เปลี่ยนความทุกข์ (Witches)",120239443368920260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[23.05.25][หมิว] 22 ข้อคิด ข้อใช้ชีวิตที่เหลือเพื่อตัวเองนะ (Kiwtum)",120229239995580260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[11.02.25][หมิว] โปรพิเศษ ขอบคุณนักอ่าน (Promotion_Pack)",120219803165240260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[25.04.26][หมิว] การถูกค้นพบมันต้องใช้เวลา (Ghostly)",120247727234560260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ The Witches' Club (Witches)",120221590292430260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[09.04.25][หมิว] พลาดงานหนังสือก็ได้เล่มลายเซ็น (Witches)",120225189927970260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[05.08.24] [หมิว] 8.8 ทรงอย่างแซด (ภาพเดี่ยว)",120214592608410260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[24.12.24] [หมิว] กลัวผิดพลาดจนไม่กล้าลงมือทำ (Ghost)",120218109695830260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[11.09.24] [หมิว] แจกฟรีวอลเปเปอร์ (คาปิบาร่า_box set)",120215484435570260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[11.08.25][หมิว] E-Book The Witches with Price (Witches)",120234715269320260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[13.08.24] [หมิว] พร้อมขายวันนี้ (Helmet_Boxset)",120214719156630260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[21.05.25][หมิว] 3 เรื่อง(ลับ) (Witches)",120226204295250260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[21.01.25] [หมิว] เปิดตัวเล่มใหม่ 2 (Home)",120218662118160260,2026-03-24,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[25.01.25] [หมิว] ซื้อหนังสือวันนี้ ฟรี Oh! Wall (Promotion_Free)",120219260236550260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[13.08.24] [หมิว] เปิดตัว",120214719161080260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[04.06.25][หมิว] เมื่อคนที่หมดแพชชัน (Ghostly)",120232158042470260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[27.12.24] [หมิว] คุณรู้จักนักเขียนเพจนี้หรือไม่ (Kidmakk)",120218149641670260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[19.05.25][หมิว] ถ้าคุณเริ่มรู้สึกแบบนี้ (ปีศาจตัวนั้น)",120229481316040260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[26.04.25][หมิว] แมวสายลับ จอมฮีลใจ (Witches_เล่มเดี่ยว)",120226852219990260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[20.08.25][หมิว] แจกฟรี Magic เมื่อซื้อหนังสือ (Promotion)",120235299848460260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ 5 Real Boxset (Witches)",120222018019070260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[02.05.25][หมิว] 10 ประโยคจากใจ… (Engage)",120227794692920260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[03.12.24] [หมิว] พลาดโอกาสเพราะไม่มั่นใจ (Helmet เล่มเดี่ยว)",120217525221060260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[23.07.25][หมิว] 30 เล่มสุดท้ายส่งจากคลัง (Ghostly)",120235310030320260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[04.06.25][หมิว] เมื่อคนที่หมดแพชชัน (Ghostly)",120231330403560260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[24.09.25][หมิว] ซื้อ E-Book ฟรี E-Planner (Witches)",120237456051550260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[07.11.24] [หมิว] ตุ๊กตา 50 ตัวสุดท้าย",120216874122760260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[27.09.24] [หมิว] โอบกอด จ่าย 1 ได้ฟรี 7",120216611451710260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[15.10.24] [หมิว] 7 ข้อคิดที่ชอบ (Life)",120216294194820260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[04.08.25][หมิว] ทดลองอ่านฟรี (Tried)",120234377222350260,2026-03-24,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[10.07.25][หมิว] หนังสือฮีลใจแห่งปี 2025 (Ghostly)",120232580239640260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[03.09.25][หมิว] ยังต้องยิ้ม ทั้งที่ใจพัง (Demons)",120236022321520260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[05.08.25][หมิว] อย่าคิดว่าตัวเองไปไม่ถึงไหน (Tried)",120234822737570260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[22.08.25][หมิว] Payday August 2 Box 999 (Promotion_Payday)",120235866972590260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[11.09.25][หมิว] แจกฟรี! วอลเปเปอร์ปีศาจ (Demons)",120236682514040260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[09.12.24] [หมิว] ขอให้พบกับความรักที่ไม่ผิดหวัง (ปีศาจความรัก)",120217668046870260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[05.08.25][หมิว] เตือนสติวัยทำงาน (Tried)",120234426673990260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[26.04.25][หมิว] จากนี้ขอมีชีวิตเพื่อตัวเองนะ (Kiwtum)",120227046018540260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[08.09.24] [หมิว] โปรลับบุฟเฟ่ต์ 9.9",120215399228280260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[09.11.24][หมิว] 11.11 จับคู่สุดคุ้ม travel kit (711)",120216956167500260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[14.08.25][หมิว] แจกฟรีวอลเปเปอร์ลายพิเศษ (Ghostly)",120234871908640260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[18.04.25][หมิว] ตามหาคนแอบรัก (Garden_Boxset)",120226177084920260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[23.07.25][หมิว] คำว่าโลกที่แบกไว้ (Tried)",120234397526510260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[20.08.25][หมิว] แจกฟรี Magic เมื่อซื้อหนังสือ (Promotion)",120235299967150260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[09.07.25][หมิว] ขอบคุณนักอ่าน (Ghostly) - 1",120232642365080260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[27.11.24] [หมิว] ของขวัญแด่คุณผู้แตกสลาย (โอบกอด)",120217381496200260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[03.10.25][หมิว] แถมวอลฟรี (Remains)",120237992539690260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[09.08.25][หมิว] ถ้าวันไหนไม่ไหว แวะมาอ่าน (Tried)",120234615487930260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[10.12.24] [หมิว] 5 สิ่งที่ควรขอบคุณในปี 2024 (Life)",120217674679860260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[25.10.24] [หมิว] แถมไดอารี่ (คาปิบาร่า_box set)",120216557349340260,2026-03-24,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[21.12.24] [หมิว] ปีใหม่นี้ 'ฉันจะมีชีวิตที่ดี' (Kidmakk)",120217996418870260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
"[11.12.24] [หมิว] บริหารเงินด้วยกฏ 50/30/20 (Million)",120217709032060260,2026-03-24,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-24,2026-03-24
